라이트보우건,고샤! 기가고방![3],360,-15,2 0 0,좌우/대극소,꽤 느림,LV1 통상탄장전: 9(느림)반동: 소LV2 통상탄장전: 3(느림)반동: 소LV1 관통탄장전: 5(느림)반동: 소LV2 관통탄장전: 4(매우 느림)반동: 소LV3 관통탄장전: 4(매우 느림)반동: 소LV1 산탄장전: 7(느림)반동: 소속사LV2 산탄장전: 5(느림)반동: 소속사LV3 산탄장전: 1(매우 느림)단발자동장전LV1 방산탄장전: 7(느림)반동: 소LV2 방산탄장전: 6(느림)반동: 소LV3 방산탄장전: 6(매우 느림)반동: 소LV2 수면탄장전: 1(매우 느림)단발자동장전LV1 멸기탄장전: 3(매우 느림)반동: 소LV2 멸기탄장전: 2(매우 느림)반동: 중귀인탄장전: 3(매우 느림)반동: 소경화탄장전: 1(매우 느림)단발자동장전빙결탄장전: 4(느림)반동: 소속사참렬탄장전: 2(매우 느림)반동: 대포획용마취탄장전: 2(느림)반동: 소기폭 용탄,10
라이트보우건,펠름예건,330,0,1 1 0,없음약소,보통,LV1 통상탄장전: 8(매우 빠름)반동: 소LV2 통상탄장전: 5(매우 빠름)반동: 소속사LV3 통상탄장전: 5(빠름)반동: 소LV1 관통탄장전: 5(빠름)반동: 소LV2 관통탄장전: 4(빠름)반동: 중LV1 산탄장전: 6(매우 빠름)반동: 소LV2 산탄장전: 5(빠름)반동: 소LV1 방산탄장전: 5(매우 빠름)반동: 소LV2 방산탄장전: 4(빠름)반동: 소LV1 독탄장전: 5(빠름)반동: 대LV1 마비탄장전: 3(느림)반동: 대LV2 멸기탄장전: 5(느림)반동: 대LV2 회복탄장전: 5(빠름)반동: 대경화탄장전: 3(느림)반동: 소수냉탄장전: 3(빠름)반동: 소빙결탄장전: 3(빠름)반동: 소전격탄장전: 3(빠름)반동: 소멸룡탄장전: 3(느림)반동: 대속사관통멸룡탄장전: 2(매우 느림)반동: 특대포획용마취탄장전: 2(매우 빠름)반동: 소기폭 용탄,10
라이트보우건,빙륜노 루나주나[1],330,0,2 0 0,우/소중,조금 느림,LV1 통상탄장전: 7(매우 빠름)반동: 소LV2 통상탄장전: 6(빠름)반동: 소LV3 통상탄장전: 5(빠름)반동: 소LV3 관통탄장전: 4(느림)반동: 대LV1 방산탄장전: 5(빠름)반동: 소LV2 방산탄장전: 5(빠름)반동: 중LV3 방산탄장전: 5(느림)반동: 대LV1 수면탄장전: 3(느림)반동: 대LV2 수면탄장전: 1(매우 느림)반동: 특대LV1 멸기탄장전: 4(느림)반동: 대LV2 멸기탄장전: 2(느림)반동: 대귀인탄장전: 2(느림)반동: 중경화탄장전: 2(느림)반동: 중관통빙결탄장전: 3(느림)반동: 중속사포획용마취탄장전: 2(빠름)반동: 중기폭 용탄,10
라이트보우건,서지전룡포[순전][4],320,20,1 0 0,없음중,보통,LV1 통상탄장전: 6(매우 빠름)반동: 소LV2 통상탄장전: 5(매우 빠름)반동: 소속사LV3 통상탄장전: 5(빠름)반동: 소LV2 관통탄장전: 5(빠름)반동: 대LV3 관통탄장전: 5(빠름)반동: 대LV2 산탄장전: 4(빠름)반동: 중LV2 방산탄장전: 5(빠름)반동: 중LV1 마비탄장전: 2(느림)반동: 대LV2 마비탄장전: 1(느림)반동: 특대귀인탄장전: 2(느림)반동: 중경화탄장전: 2(느림)반동: 중전격탄장전: 4(빠름)반동: 소관통전격탄장전: 3(빠름)반동: 중속사포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄,10
라이트보우건,진-왕아노[천고],330,10,2 0 0,없음중,보통,LV1 통상탄장전: 9(매우 빠름)반동: 소LV2 통상탄장전: 5(매우 빠름)반동: 소속사LV3 통상탄장전: 6(빠름)반동: 소LV1 관통탄장전: 4(빠름)반동: 소LV2 관통탄장전: 6(빠름)반동: 대LV3 관통탄장전: 4(빠름)반동: 대LV2 산탄장전: 3(빠름)반동: 중LV2 방산탄장전: 3(빠름)반동: 중LV1 철갑유탄장전: 2(빠름)반동: 대LV1 마비탄장전: 3(느림)반동: 대LV1 멸기탄장전: 3(빠름)반동: 대LV1 회복탄장전: 3(매우 빠름)반동: 중귀인탄장전: 2(느림)반동: 중경화탄장전: 2(느림)반동: 중관통전격탄장전: 2(빠름)반동: 중속사참렬탄장전: 2(느림)반동: 특대속사포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄,10
라이트보우건,D=엘뎀,320,0,2 1 1,없음약소,조금 느림,LV1 통상탄장전: 7(매우 빠름)반동: 소LV2 통상탄장전: 6(빠름)반동: 소LV3 통상탄장전: 4(빠름)반동: 소LV1 관통탄장전: 2(빠름)반동: 소LV2 관통탄장전: 1(느림)반동: 중LV1 산탄장전: 2(빠름)반동: 소LV2 산탄장전: 1(빠름)반동: 소LV1 방산탄장전: 2(빠름)반동: 소LV2 방산탄장전: 1(빠름)반동: 소LV1 독탄장전: 6(느림)반동: 대LV2 독탄장전: 5(매우 느림)반동: 특대LV1 수면탄장전: 3(느림)반동: 대LV1 멸기탄장전: 4(느림)반동: 중LV2 멸기탄장전: 3(느림)반동: 대LV1 회복탄장전: 3(빠름)반동: 소LV2 회복탄장전: 3(느림)반동: 대경화탄장전: 2(느림)반동: 소수냉탄장전: 7(빠름)반동: 소관통수냉탄장전: 5(느림)반동: 소빙결탄장전: 2(느림)반동: 소관통전격탄장전: 1(빠름)반동: 소포획용마취탄장전: 2(빠름)반동: 소기폭 용탄,10
라이트보우건,알켐=Y,320,0,2 0 0,좌우/소약소,조금 느림,LV1 통상탄장전: 7(매우 빠름)반동: 소LV2 통상탄장전: 6(빠름)반동: 소LV3 통상탄장전: 5(빠름)반동: 소LV1 관통탄장전: 3(빠름)반동: 소LV2 관통탄장전: 3(느림)반동: 중LV1 산탄장전: 5(빠름)반동: 소LV1 방산탄장전: 4(빠름)반동: 소LV2 방산탄장전: 3(빠름)반동: 소LV3 방산탄장전: 3(느림)반동: 중LV1 철갑유탄장전: 2(느림)반동: 중LV1 확산탄장전: 2(매우 느림)반동: 대LV1 멸기탄장전: 4(느림)반동: 중LV2 멸기탄장전: 2(느림)반동: 대LV1 회복탄장전: 5(빠름)반동: 소LV2 회복탄장전: 3(느림)반동: 대경화탄장전: 2(느림)반동: 소화염탄장전: 3(빠름)반동: 소관통화염탄장전: 3(느림)반동: 소속사포획용마취탄장전: 2(빠름)반동: 소기폭 용탄확산탄: 곡사형,10
라이트보우건,용산노 우로굴트헬,330,0,2 0 0,우/소중,조금 느림,LV1 통상탄장전: 6(매우 빠름)반동: 소LV2 통상탄장전: 4(빠름)반동: 소속사LV3 통상탄장전: 3(빠름)반동: 소LV1 관통탄장전: 5(빠름)반동: 소LV2 관통탄장전: 5(느림)반동: 대LV1 산탄장전: 5(빠름)반동: 소LV2 산탄장전: 2(빠름)반동: 중LV3 산탄장전: 2(느림)반동: 대LV1 방산탄장전: 3(빠름)반동: 소LV2 방산탄장전: 3(빠름)반동: 중LV3 방산탄장전: 2(느림)반동: 대LV2 철갑유탄장전: 2(느림)반동: 특대LV2 확산탄장전: 2(매우 느림)반동: 특대LV1 회복탄장전: 2(빠름)반동: 중귀인탄장전: 2(느림)반동: 중경화탄장전: 2(느림)반동: 중화염탄장전: 5(빠름)반동: 소관통화염탄장전: 3(느림)반동: 중포획용마취탄장전: 2(빠름)반동: 중기폭 용탄확산탄: 곡사형,10
라이트보우건,라이트보우건 영수노+,320,10,1 0 0,없음극소,보통,LV1 통상탄장전: 6(매우 빠름)반동: 소LV2 통상탄장전: 6(매우 빠름)반동: 소LV1 관통탄장전: 8(빠름)반동: 소LV2 관통탄장전: 7(빠름)반동: 소LV3 관통탄장전: 6(빠름)반동: 소LV1 방산탄장전: 5(매우 빠름)반동: 소LV2 방산탄장전: 5(빠름)반동: 소LV1 철갑유탄장전: 3(빠름)반동: 소LV2 철갑유탄장전: 3(느림)반동: 대LV1 확산탄장전: 2(느림)반동: 대LV1 독탄장전: 2(빠름)반동: 중LV2 독탄장전: 1(느림)단발자동장전LV1 회복탄장전: 2(매우 빠름)반동: 소수냉탄장전: 5(빠름)반동: 소관통수냉탄장전: 3(빠름)반동: 소속사포획용마취탄장전: 2(매우 빠름)반동: 소기폭 용탄확산탄: 곡사형,10
라이트보우건,대풍겸총 엘로우[1],310,15,2 1 0,없음중,조금 빠름,LV1 통상탄장전: 7(매우 빠름)반동: 소LV2 통상탄장전: 5(매우 빠름)반동: 소LV1 관통탄장전: 5(매우 빠름)반동: 소속사LV2 관통탄장전: 6(빠름)반동: 대LV3 관통탄장전: 3(빠름)반동: 대LV1 산탄장전: 4(매우 빠름)반동: 소LV2 산탄장전: 4(매우 빠름)반동: 중LV1 철갑유탄장전: 2(빠름)반동: 대LV1 독탄장전: 2(빠름)반동: 대LV1 회복탄장전: 3(매우 빠름)반동: 중LV2 회복탄장전: 2(빠름)반동: 대귀인탄장전: 2(빠름)반동: 중관통빙결탄장전: 1(빠름)반동: 중참렬탄장전: 2(빠름)반동: 대속사포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄,10
라이트보우건,만염노 로긴마누바+,370,-30,2 1 0,좌우/소중,조금 느림,LV1 통상탄장전: 5(매우 빠름)반동: 소속사LV2 통상탄장전: 6(빠름)반동: 소속사LV3 통상탄장전: 4(빠름)반동: 소LV1 관통탄장전: 5(빠름)반동: 소LV2 관통탄장전: 3(느림)반동: 대LV3 관통탄장전: 3(느림)반동: 대LV1 산탄장전: 5(빠름)반동: 소속사LV1 방산탄장전: 3(빠름)반동: 소LV1 철갑유탄장전: 2(느림)반동: 대LV2 철갑유탄장전: 2(느림)반동: 특대LV3 철갑유탄장전: 1(매우 느림)반동: 특대LV1 확산탄장전: 2(매우 느림)반동: 특대LV2 확산탄장전: 2(매우 느림)반동: 특대LV1 독탄장전: 5(느림)반동: 대LV2 독탄장전: 3(매우 느림)반동: 특대귀인탄장전: 1(느림)반동: 중화염탄장전: 7(빠름)반동: 소포획용마취탄장전: 2(빠름)반동: 중기폭 용탄확산탄: 곡사형,10
라이트보우건,심벽의 열노+,350,0,0 0 0,없음중,보통,LV1 통상탄장전: 9(매우 빠름)반동: 소LV2 통상탄장전: 8(매우 빠름)반동: 소LV3 통상탄장전: 7(빠름)반동: 소LV1 관통탄장전: 7(빠름)반동: 소LV2 관통탄장전: 6(빠름)반동: 대LV1 방산탄장전: 5(매우 빠름)반동: 소속사LV2 방산탄장전: 5(빠름)반동: 중속사LV1 철갑유탄장전: 2(빠름)반동: 대LV1 확산탄장전: 1(느림)반동: 특대LV1 독탄장전: 4(빠름)반동: 대속사LV2 독탄장전: 3(느림)반동: 특대LV1 마비탄장전: 2(느림)반동: 대LV2 마비탄장전: 1(느림)반동: 특대LV1 회복탄장전: 3(매우 빠름)반동: 중LV2 회복탄장전: 1(빠름)반동: 대화염탄장전: 5(빠름)반동: 소관통화염탄장전: 4(빠름)반동: 중포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄확산탄: 곡사형,10
라이트보우건,로젠지겐[3],330,10,0 0 0,좌우/대약소,조금 빠름,LV1 통상탄장전: 8(매우 빠름)반동: 소LV2 통상탄장전: 7(매우 빠름)반동: 소LV2 관통탄장전: 5(빠름)반동: 중LV2 산탄장전: 5(매우 빠름)반동: 소속사LV2 방산탄장전: 4(매우 빠름)반동: 소속사LV1 독탄장전: 4(빠름)반동: 대LV2 독탄장전: 3(느림)반동: 특대LV1 마비탄장전: 3(빠름)반동: 대LV2 마비탄장전: 2(느림)반동: 특대귀인탄장전: 2(빠름)반동: 소관통화염탄장전: 2(빠름)반동: 소참렬탄장전: 2(빠름)반동: 대포획용마취탄장전: 2(매우 빠름)반동: 소기폭 용탄,10
라이트보우건,추습의흑총+,340,10,0 0 0,없음중,보통,LV1 통상탄장전: 7(매우 빠름)반동: 소LV2 통상탄장전: 4(매우 빠름)반동: 소속사LV3 통상탄장전: 5(빠름)반동: 소LV1 관통탄장전: 5(빠름)반동: 소LV1 산탄장전: 5(매우 빠름)반동: 소속사LV2 산탄장전: 4(빠름)반동: 중LV1 방산탄장전: 5(매우 빠름)반동: 소LV1 확산탄장전: 3(느림)반동: 특대LV2 확산탄장전: 2(매우 느림)반동: 특대LV1 마비탄장전: 3(느림)반동: 대LV2 마비탄장전: 2(느림)반동: 특대LV1 회복탄장전: 2(매우 빠름)반동: 중귀인탄장전: 1(느림)단발자동장전경화탄장전: 1(느림)단발자동장전관통화염탄장전: 2(빠름)반동: 중속사참렬탄장전: 2(느림)반동: 대포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄확산탄: 곡사형,10
라이트보우건,반노 알시아라,320,20,2 0 0,없음중,빠름,LV1 통상탄장전: 8(매우 빠름)반동: 소LV2 통상탄장전: 7(매우 빠름)반동: 소LV3 통상탄장전: 5(매우 빠름)반동: 소LV1 관통탄장전: 5(매우 빠름)반동: 소LV3 관통탄장전: 4(매우 빠름)반동: 대LV1 산탄장전: 5(매우 빠름)반동: 소LV3 산탄장전: 4(매우 빠름)반동: 대LV1 방산탄장전: 5(매우 빠름)반동: 소LV3 방산탄장전: 4(매우 빠름)반동: 대참렬탄장전: 3(빠름)반동: 특대속사포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄,10
라이트보우건,해갑노 라발자자미,320,0,3 0 0,좌우/소중,조금 느림,LV1 통상탄장전: 6(매우 빠름)반동: 소LV2 통상탄장전: 6(빠름)반동: 소LV1 산탄장전: 3(빠름)반동: 소LV1 방산탄장전: 6(빠름)반동: 소LV2 방산탄장전: 6(빠름)반동: 중LV3 방산탄장전: 6(느림)반동: 대LV1 멸기탄장전: 4(느림)반동: 대LV2 멸기탄장전: 2(느림)반동: 대LV1 회복탄장전: 4(빠름)반동: 중LV2 회복탄장전: 2(느림)반동: 대경화탄장전: 3(느림)반동: 중관통수냉탄장전: 3(느림)반동: 중속사포획용마취탄장전: 2(빠름)반동: 중기폭 용탄,10
라이트보우건,갑총 칸타로스건,320,0,0 0 0,없음중,조금 빠름,LV1 통상탄장전: 7(매우 빠름)반동: 소LV2 통상탄장전: 7(매우 빠름)반동: 소LV3 통상탄장전: 4(매우 빠름)반동: 소LV1 관통탄장전: 4(매우 빠름)반동: 소LV2 관통탄장전: 4(빠름)반동: 대LV1 산탄장전: 5(매우 빠름)반동: 소LV2 산탄장전: 5(매우 빠름)반동: 중LV3 산탄장전: 5(빠름)반동: 대LV1 방산탄장전: 3(매우 빠름)반동: 소LV1 철갑유탄장전: 1(빠름)단발자동장전LV1 확산탄장전: 3(느림)반동: 특대LV1 독탄장전: 4(빠름)반동: 대LV1 마비탄장전: 3(빠름)반동: 대LV1 수면탄장전: 3(빠름)반동: 대귀인탄장전: 2(빠름)반동: 중경화탄장전: 2(빠름)반동: 중관통멸룡탄장전: 3(느림)반동: 특대속사참렬탄장전: 1(빠름)단발자동장전포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄확산탄: 곡사형,10
라이트보우건,발토스-길+,340,0,1 1 0,좌/소중,조금 느림,LV1 통상탄장전: 6(매우 빠름)반동: 소LV2 통상탄장전: 5(빠름)반동: 소LV3 통상탄장전: 4(빠름)반동: 소LV1 관통탄장전: 3(빠름)반동: 소LV2 관통탄장전: 2(느림)반동: 대LV1 산탄장전: 6(빠름)반동: 소LV2 산탄장전: 3(빠름)반동: 중속사LV3 산탄장전: 3(느림)반동: 대LV1 방산탄장전: 6(빠름)반동: 소LV1 철갑유탄장전: 2(느림)반동: 대LV2 철갑유탄장전: 1(느림)반동: 특대LV3 철갑유탄장전: 1(매우 느림)반동: 특대LV1 독탄장전: 6(느림)반동: 대LV2 독탄장전: 5(매우 느림)반동: 특대LV1 마비탄장전: 3(느림)반동: 대LV1 수면탄장전: 5(느림)반동: 대LV2 수면탄장전: 4(매우 느림)반동: 특대귀인탄장전: 2(느림)반동: 중수냉탄장전: 3(빠름)반동: 소속사관통수냉탄장전: 1(느림)반동: 중포획용마취탄장전: 2(빠름)반동: 중기폭 용탄,10
라이트보우건,봉선화룡포[주염],340,0,2 0 0,없음중,보통,LV1 통상탄장전: 9(매우 빠름)반동: 소LV2 통상탄장전: 6(매우 빠름)반동: 소LV3 통상탄장전: 6(빠름)반동: 소LV1 관통탄장전: 5(빠름)반동: 소LV2 관통탄장전: 4(빠름)반동: 대LV1 산탄장전: 5(매우 빠름)반동: 소LV2 산탄장전: 4(빠름)반동: 중LV3 산탄장전: 3(빠름)반동: 대LV1 방산탄장전: 7(매우 빠름)반동: 소LV2 방산탄장전: 6(빠름)반동: 중LV1 철갑유탄장전: 1(빠름)반동: 대LV2 철갑유탄장전: 1(느림)반동: 특대LV1 확산탄장전: 1(느림)반동: 특대LV2 확산탄장전: 1(매우 느림)반동: 특대LV1 독탄장전: 2(빠름)반동: 대LV2 독탄장전: 1(느림)반동: 특대화염탄장전: 4(빠름)반동: 소속사관통화염탄장전: 4(빠름)반동: 중참렬탄장전: 2(느림)반동: 특대포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄확산탄: 곡사형,10
라이트보우건,블리자드태뷸러,320,25,1 1 1,없음중,조금 빠름,LV1 통상탄장전: 6(매우 빠름)반동: 소LV2 통상탄장전: 6(매우 빠름)반동: 소LV1 관통탄장전: 1(매우 빠름)단발자동장전속사LV2 관통탄장전: 6(빠름)반동: 대LV3 관통탄장전: 6(빠름)반동: 대LV1 방산탄장전: 3(매우 빠름)반동: 소LV2 방산탄장전: 3(매우 빠름)반동: 중LV1 수면탄장전: 3(빠름)반동: 대LV1 회복탄장전: 2(매우 빠름)반동: 중빙결탄장전: 4(매우 빠름)반동: 소관통빙결탄장전: 2(빠름)반동: 중속사참렬탄장전: 1(빠름)반동: 대포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄,10
라이트보우건,엑스리볼버,350,0,1 0 0,없음중,빠름,LV1 통상탄장전: 5(매우 빠름)반동: 소속사LV2 통상탄장전: 6(매우 빠름)반동: 소LV3 통상탄장전: 4(매우 빠름)반동: 소LV1 방산탄장전: 6(매우 빠름)반동: 소LV2 방산탄장전: 5(매우 빠름)반동: 중LV1 철갑유탄장전: 2(매우 빠름)반동: 대속사LV2 철갑유탄장전: 2(빠름)반동: 대LV1 확산탄장전: 2(빠름)반동: 특대LV2 확산탄장전: 2(느림)반동: 특대LV1 독탄장전: 5(매우 빠름)반동: 대LV1 마비탄장전: 2(빠름)반동: 대LV1 수면탄장전: 3(빠름)반동: 대LV1 회복탄장전: 3(매우 빠름)반동: 중화염탄장전: 5(매우 빠름)반동: 소참렬탄장전: 2(빠름)반동: 대포획용마취탄장전: 2(매우 빠름)반동: 중기폭 용탄확산탄: 곡사형방어+20,10
